sentence,intent,category
퐁듀 붉은피잔가? 그거 라지 사이즈는 몇 명 먹을 수 있어요?,양에대한질문,배달음식점
가격은 얼마인가요?,가격문의,배달음식점
아 그러면 위에 토핑이 뭐가 올라가요?,토핑문의,배달음식점
애들이 잘 먹어요?,메뉴문의,배달음식점
매운 건 아니죠?,맛에대한질문,배달음식점
아 그러면 배달료는 받나요?,배달비문의,배달음식점
치즈 크러스트 위에 토핑이 뭐가 있어요?,토핑문의,배달음식점
그거는 가격대가?,가격문의,배달음식점
몇 시부터 해요?,오픈시간문의,배달음식점
그거는 위에 토핑이 뭐가 들어가는 거예요?,토핑문의,배달음식점
근데 초등학생 애들 잘 먹나요?,메뉴문의,배달음식점
컵 같은 데다가 메인 메뉴 말고 사이드 메뉴같이 하나 있는 거 같던데?,사이드메뉴정보문의,배달음식점
배달은 몇 시부터 합니까?,배달시간문의,배달음식점
배달료를 따로 받던데 매장에서 받으면 다른가요?,포장시할인문의,배달음식점
네 여기 대성스카이 백이 동 천오백삼 호인데 우리 고구마 피자 배달되죠?,주소지로배달요청,배달음식점
근데 사십프로 할인하는 거 맞죠?,할인정보문의,배달음식점
그러면 고구마 피자 말고 다른 거 뭐 잘 나가요?,베스트메뉴문의추천요청,배달음식점
아 그럼 거기 월성 보성 이 단지 맞죠?,매장위치문의,배달음식점
나가면 얼마나 기다려야 되나요?,배달시간문의,배달음식점
네 그 반도 유보란데 배달 되나요?,배달장소범위문의,배달음식점
그리고 40프로 하는게 끝났나요?,할인정보문의,배달음식점
동구는 그러면 어디로 걸어야 돼요?,거주지역매장문의연락처,배달음식점
그러면 위치 좀 가르쳐 주시면 내일이나 사러 갈게요,매장위치문의,배달음식점
거기 중국집이죠?,매장확인,배달음식점
국물 없는 짬뽕은 뭐에요?,메뉴정보문의,배달음식점
얼큰 짬뽕은 많이 매워요?,맛에대한질문,배달음식점
청양고추 빼주시면 안돼요?,특정재료첨삭요구,배달음식점
중화 비빔밥은 좀 덜 짜게 해주시면 안돼요?,맛에대한질문,배달음식점
두 개요,식사배달요청,배달음식점
지금 바로 오시죠?,배달시간문의,배달음식점
지금 배달돼요?,배달가능문의,배달음식점
간짜장하고 짜장면하고 차이점이 뭐에요?,메뉴차이문의,배달음식점
그러면 간짜장이 더 비싸겠는데 얼마에요?,가격문의,배달음식점
그냥 짜장은요?,가격문의,배달음식점
지금 시키면 언제까지 올 수 있어요?,배달시간문의,배달음식점
그럼 짜장면 두 개만 주세요,식사배달요청,배달음식점
단무지 더 많이 주시면 안돼요?,기본반찬요구,배달음식점
혹시 짜장면에 국물은 안 오죠?,국물따로요청,배달음식점
그러면 한 10분 안에 올 수 있는거죠?,배달시간문의,배달음식점
외동 배달되나요?,배달가능문의,배달음식점
요리종류도 있어요?,메뉴문의,배달음식점
탕수육은 어떤 사이즈 있어요?,양에대한질문,배달음식점
중자가 몇 명 정도 먹을 수 있나요?,양에대한질문,배달음식점
그릇은 일회용이에요?,배달용기문의,배달음식점
몇 시까지 하세요?,클로징시간문의,배달음식점
혹시 할인 적용되는 건 있어요?,할인정보문의,배달음식점
시간은 어느 정도 걸려요?,배달시간문의,배달음식점
그럼 마지막 주문은 몇시까지 하면 되요?,클로징주문시간문의,배달음식점
카드도 되죠?,결제방식선택,배달음식점
현금하면 할인되고 그런 것도 있나요?,현금할인문의,배달음식점
외동인데 배달되나요?,배달가능문의,배달음식점
양장피 같은 요리도 있어요?,메뉴문의,배달음식점
사이즈는 한 사이즙니까?,양에대한질문,배달음식점
접시로 오시나요 일회용으로 오시나요?,배달용기문의,배달음식점
35000원이면은 한 몇 인분 정도 될까요?,양에대한질문,배달음식점
양장피는 전화하면 얼마정도 걸리죠?,배달시간문의,배달음식점
몇시에 마쳐요?,클로징시간문의,배달음식점
주문 전화 몇 시까지 해야 되는데요?,클로징주문시간문의,배달음식점
양장피 35000원짜리 하면은 다른 거 뭐 주시나요?,서비스문의,배달음식점
중화요리죠?,매장확인,배달음식점
여기 외동 동성쪽인데요 배달되나요?,배달장소범위문의,배달음식점
혹시 요리도 돼요?,메뉴문의,배달음식점
양장피는 가격이 어떻게 해요?,가격문의,배달음식점
일회용 그릇으로 보내나요? 접시로 보내나요?,배달용기문의,배달음식점
서비스는 뭐 주세요?,서비스문의,배달음식점
배달까지 다 해서 전화하면 몇 분 걸려요? ,배달시간문의,배달음식점
몇 시에 문 닫아요?,클로징시간문의,배달음식점
주문 전화는 몇시까지 해야되나요?,클로징주문시간문의,배달음식점
양장피하고 또 비슷한 거 뭐 있어요?,취향에따른메뉴추천요구,배달음식점
유산슬은 얼마입니까?,가격문의,배달음식점
5000원 차이네요?,가격문의,배달음식점
외동 동신아파트 쪽에 배달되나요?,배달장소범위문의,배달음식점
요리도 다 돼요?,메뉴문의,배달음식점
탕수육은?,메뉴문의,배달음식점
대자는 얼마에요?,가격문의,배달음식점
짬뽕은 어떤 종류 있는데요?,메뉴문의,배달음식점
해물 짬뽕은?,메뉴문의,배달음식점
차돌박이 짬뽕은 얼만데요?,가격문의,배달음식점
깐풍육은 닭고기로 하나요?,식재료문의,배달음식점
양념이 깐풍기 양념이랑 비슷한가봐요?,메뉴정보문의,배달음식점
깐풍육은 그럼 얼마죠?,가격문의,배달음식점
몇 시까지 하세요?,클로징시간문의,배달음식점
9시까지 전화하면 돼요?,클로징주문시간문의,배달음식점
배달올 때 일회용 그릇인가요? 접시인가요?,배달용기문의,배달음식점
깐풍육은 안주에요? 식사에요?,메뉴정보문의,배달음식점
여기도 배달의 민족으로 하는 거에요?,앱문의,배달음식점
깐풍육을 가지러 가면 가격은 다른가요?,홀가격과배달가격차이문의,배달음식점
배달료가 있는 거네요?,배달비문의,배달음식점
깐풍육 대자시키면 서비스 뭐 주시나요?,서비스문의,배달음식점
새우탕수육은 새우로 만든 거에요?,식재료문의,배달음식점
육개장은 직접 안 끓였죠?,만드는방법문의,배달음식점
해물불짜장은 어떤 거에요?,메뉴정보문의,배달음식점
맵죠?,맛에대한질문,배달음식점
나홀로 세트는 얼마에요?,가격문의,배달음식점
탕수육은 그럼 얼마에요?,가격문의,배달음식점
새우탕수육 작은 건 얼만데요?,가격문의,배달음식점
탕수육하고 짜장면 있는거 만 오천 원짜리로 하나 보내주세요,식사배달요청,배달음식점
메뉴 나와있는 스티커 하나만 주세요,메뉴있는스티커요청,배달음식점
배달은 몇 시까지 돼요?,영업시간문의,배달음식점
홀에서도 먹을 수 있나요?,홀식사문의,배달음식점
피자 좀 주문할라카는데요,식사배달요청,배달음식점
목동피자는 어떤 게 들어가요?,토핑문의,배달음식점
어떤 치즈에요?,식재료문의,배달음식점
이거 가격은 얼마에요?,가격문의,배달음식점
카드는 되죠?,결제방식선택,배달음식점
여기 콜라는 주나요?,서비스문의,배달음식점
그러면 콜라 작은 거 두 개 주세요,음료주문,배달음식점
오이피클은 주나요?,서비스문의,배달음식점
언제까지 배달돼요?,배달시간문의,배달음식점
혹시 여기 달서구 두류동에 성안 오피스텔 배달되나요?,배달장소범위문의,배달음식점
피자를 3명이 먹을 건데 사이즈는 어떤 거 하면 좋겠어요?,양에대한질문,배달음식점
미디엄은 얼마에요?,가격문의,배달음식점
네 요즘 많이 나가는 게 뭐예요?,베스트메뉴문의추천요청,배달음식점
그게 어떤 맛이에요?,맛에대한질문,배달음식점
토핑이 어떤 거 올라가요?,토핑문의,배달음식점
이베리코포크가 돼지고기 인가요?,식재료문의,배달음식점
지금 카드 되죠?,결제방식선택,배달음식점
SK VIP인데 혹시 할인되죠?,할인정보문의,배달음식점
콜라는 주는 건가요?,서비스문의,배달음식점
그러면 500짜리 하나 주세요,음료주문,배달음식점
피클은 좀 많이 주시면 안 돼요?,서비스문의,배달음식점
그러면 500원짜리 하나만 더 주세요,식사배달요청,배달음식점
시간은 어느 정도 걸려요?,배달시간문의,배달음식점
가격은 지금 다 해서 얼마에요?,가격문의,배달음식점
고등학생 간식으로 피자 어떤 거 잘 나가예?,취향에따른메뉴추천요구,배달음식점
사이즈는 뭐 뭐 있어요?,메뉴정보문의,배달음식점
도우도 얇고 두껍고 선택이 되는가요?,메뉴정보문의,배달음식점
그럼 가에 치즈크러스트 들어가는 것도 선택이되예?,재료선택문의,배달음식점
치즈 크러스트는 추가하면 가격 얼마에요?,가격문의,배달음식점
라지 한판에 몇 조각 나와예?,양에대한질문,배달음식점
음료수는 어떻게 되예?,서비스문의,배달음식점
시키면 1.25리터인가예?,양에대한질문,배달음식점
거기 배달되시지요?,배달가능문의,배달음식점
퀵비 따로 드려야 되나요?,배달비문의,배달음식점
혹시 배달 앱으로 하면 더 저렴한가요?,할인정보문의,배달음식점
할인카드나 적립카드는 있습니까?,할인정보문의,배달음식점
네 만약에 KT 하면 할인 몇 프로 되는데예?,할인정보문의,배달음식점
영업은 몇 시부터 하시는데예?,영업시간문의,배달음식점
그면 점심 때 들어갈라면 그 전날 전화드려야 되겠다 그지예?,예약배달문의,배달음식점
카드도 결제되지예?,결제방식선택,배달음식점
카카오페이나 삼성페이도 되나요?,카카오페이삼성페이결제,배달음식점
매장 위치가 어떻게 되요?,매장위치문의,배달음식점
주차는 어디 하면 돼요?,주차장문의,배달음식점
선생님은 따로 한 판 하까 싶은데 선생님꺼는 어떤거 나가예?,취향에따른메뉴추천요구,배달음식점
네 그거는 가격이 어떻게 해예?,가격문의,배달음식점
서비스는 없습니까?,서비스문의,배달음식점
초등학생 고학년은 피자 어떤 종류가 잘 나가예? ,취향에따른메뉴추천요구,배달음식점
고구마 피자는 도우 두께가 선택이 되는가요?,메뉴정보문의,배달음식점
라지 사이즈로 몇 조각 들어가죠?,양에대한질문,배달음식점
고구마 피자는 어떻게 해요 가격이예?,가격문의,배달음식점
4학년 23명 먹을라 카면은 몇 판 정도하면 되나요?,양에대한질문,배달음식점
그럼 음료수 따로 나옵니까?,서비스문의,배달음식점
1.25리터 한 병은 얼마에요?,가격문의,배달음식점
배달료도 따로 드려야 되는가요?,배달비문의,배달음식점
여기 위치는 어떻게 되세요?,매장위치문의,배달음식점
피자는 다 8000원에 동일 금액인가요?,가격문의,배달음식점
13000원짜리는 어떤건데예?,메뉴문의,배달음식점
피자 끝에 치즈 들어가고 그런 거는 얼마에요?,가격문의,배달음식점
주차는 바로 옆 도로변에 되는가예?,주차장문의,배달음식점
"일곱, 여덟, 아홉 판 정도 주문하려면 언제쯤 전화드리면 되지예?",예약주문문의,배달음식점
몇 시에서 몇 시까지 영업을 하시는데예?,영업시간문의,배달음식점
배달 앱도 있는가예?,앱문의,배달음식점
외동 배달되나요?,배달장소범위문의,배달음식점
콤비네이션 피자 뭐 있어요?,메뉴문의,배달음식점
원형피자랑 네모난 거는 어떻게 달라요?,메뉴차이문의,배달음식점
네모난 거는 얼마예요?,가격문의,배달음식점
